"datetime","count"
"2011-01-20 01:00:00",5.40039012153371
"2011-01-20 02:00:00",3.07029308339961
"2011-01-20 12:00:00",83.817028556966
"2011-01-22 13:00:00",83.4828258551873
"2011-01-22 15:00:00",81.8541898883658
"2011-01-22 17:00:00",81.6151312105515
"2011-01-22 22:00:00",27.4896889304624
"2011-01-24 07:00:00",73.4508835552652
"2011-01-24 08:00:00",175.294923073724
"2011-01-24 09:00:00",98.4290995064444
"2011-01-24 10:00:00",43.5850106171126
"2011-01-25 14:00:00",76.4434978782644
"2011-01-25 15:00:00",80.6017181481426
"2011-01-25 16:00:00",106.283225487088
"2011-01-25 17:00:00",210.61531831037
"2011-01-28 14:00:00",49.0273903447119
"2011-01-28 15:00:00",62.9063924544563
"2011-01-28 16:00:00",89.7894107638231
"2011-01-29 17:00:00",75.4459917058127
"2011-01-30 01:00:00",24.1989031556185
"2011-01-30 02:00:00",18.9681786947449
"2011-01-30 03:00:00",9.48173389421483
"2011-01-30 04:00:00",4.68544489400787
"2011-01-30 05:00:00",4.22045698016051
"2011-01-30 07:00:00",8.00741062012451
"2011-01-30 08:00:00",20.1750793954095
"2011-01-30 09:00:00",39.7217332436691
"2011-01-30 10:00:00",59.0583370233725
"2011-01-30 11:00:00",70.4349884789728
"2011-01-30 15:00:00",107.982277669108
"2011-01-30 16:00:00",104.433448614067
"2011-01-31 13:00:00",65.1839313948592
"2011-02-20 13:00:00",135.262705729264
"2011-02-20 20:00:00",59.416351116628
"2011-02-20 21:00:00",48.0197497451308
"2011-02-21 05:00:00",6.17092261635578
"2011-02-22 10:00:00",45.7913627808563
"2011-02-22 11:00:00",53.9687464015356
"2011-02-23 10:00:00",58.4453333058696
"2011-02-23 16:00:00",99.8555671145715
"2011-02-23 19:00:00",126.998933454752
"2011-02-23 21:00:00",59.5537749779566
"2011-02-23 22:00:00",48.1617000109324
"2011-02-25 00:00:00",9.4833601200434
"2011-02-25 01:00:00",8.29163889760835
"2011-02-25 02:00:00",4.93055974891913
"2011-02-26 06:00:00",5.00653563263669
"2011-02-26 08:00:00",27.1327761483201
"2011-02-26 11:00:00",103.246770979306
"2011-02-27 06:00:00",5.39435654310975
"2011-02-27 08:00:00",21.4513251110166
"2011-02-27 13:00:00",166.341127828367
"2011-02-28 05:00:00",8.37408710030357
"2011-03-20 10:00:00",93.4913925555723
"2011-03-20 13:00:00",159.865921305675
"2011-03-20 14:00:00",157.630000045645
"2011-03-20 16:00:00",161.058247614742
"2011-03-23 23:00:00",40.5118649454266
"2011-03-25 10:00:00",80.7095424993322
"2011-03-27 16:00:00",166.08302416751
"2011-03-28 12:00:00",96.2372845137319
"2011-03-29 21:00:00",99.4048912145926
"2011-03-29 22:00:00",80.4182178729806
"2011-03-30 00:00:00",22.5032216765141
"2011-03-30 01:00:00",9.8720218134029
"2011-03-30 02:00:00",5.37541248243198
"2011-03-30 03:00:00",3.64832634207981
"2011-03-30 04:00:00",3.55898400644101
"2011-04-20 03:00:00",3.47564535741973
"2011-04-20 07:00:00",137.595214421965
"2011-04-23 04:00:00",6.01641127409085
"2011-04-23 05:00:00",6.93408765616674
"2011-04-24 06:00:00",12.636856884937
"2011-04-24 07:00:00",35.29865948639
"2011-04-25 00:00:00",19.6656384984736
"2011-04-25 04:00:00",4.11923210368711
"2011-04-25 05:00:00",13.9649191208854
